tract_fips,population,lat,lon,California County,nearest_station_km,access_all_5km,access_nevi_5km,gini_all_5km,gini_nevi_5km,access_all_5km_pct,access_nevi_5km_pct
6037191204,2033,34.0930661,-118.2982812,Los Angeles,0.564369996,0.005365487,0,0.998590936,0.999997162,0.854460094,0.328638498
6037191301,2224,34.0923345,-118.2865853,Los Angeles,0.203839381,0.005372061,0,0.998590936,0.999997162,0.856807512,0.328638498
6037191302,1947,34.0962277,-118.2884036,Los Angeles,0.295731015,0.00205936,0,0.998590936,0.999997162,0.549295775,0.328638498
6037191410,4646,34.0887621,-118.2881169,Los Angeles,0.220622021,0.001729489,0,0.998590936,0.999997162,0.482394366,0.328638498
6037191420,3096,34.0851215,-118.2881029,Los Angeles,0.091236142,0.002073483,0,0.998590936,0.999997162,0.555164319,0.328638498
6037191500,5931,34.0872608,-118.296037,Los Angeles,0.500825161,0.002274444,0,0.998590936,0.999997162,0.591549296,0.328638498
6037191610,4237,34.0863828,-118.3059569,Los Angeles,0.360666653,0.002270414,0,0.998590936,0.999997162,0.590375587,0.328638498
6037191620,2532,34.0885866,-118.3027253,Los Angeles,0.110796161,0.003789918,0,0.998590936,0.999997162,0.774647887,0.328638498
6037191710,2937,34.0855323,-118.3192272,Los Angeles,0.130155915,0.003959392,0,0.998590936,0.999997162,0.780516432,0.328638498
6037191720,3224,34.0887897,-118.3123611,Los Angeles,0.240786617,0.001597627,0,0.998590936,0.999997162,0.438967136,0.328638498
6037191810,3367,34.088924,-118.3277122,Los Angeles,0.163165838,0.001279538,0,0.998590936,0.999997162,0.348591549,0.328638498
6037191820,3176,34.0852963,-118.3277048,Los Angeles,0.167874842,0.001303444,0,0.998590936,0.999997162,0.357981221,0.328638498
6037191901,3060,34.0906829,-118.3383611,Los Angeles,0.14739665,0.001225209,0,0.998590936,0.999997162,0.334507042,0.328638498
6037192510,3840,34.079869,-118.3068568,Los Angeles,0.061190796,0.001515147,0,0.998590936,0.999997162,0.411971831,0.328638498
6037192520,5269,34.0799255,-118.3024972,Los Angeles,0.19390751,0.00184332,0,0.998590936,0.999997162,0.504694836,0.328638498
6037192610,3703,34.081365,-118.2961539,Los Angeles,0.44935134,0.001590792,0,0.998590936,0.999997162,0.436619718,0.328638498
6037192620,3542,34.0776717,-118.2960541,Los Angeles,0.450327601,0.001769494,0,0.998590936,0.999997162,0.492957746,0.328638498
6037192700,3449,34.0800134,-118.2881064,Los Angeles,0.111148475,0.00192562,0,0.998590936,0.999997162,0.529342723,0.328638498
6037195600,2948,34.0808254,-118.2655482,Los Angeles,0.394730038,0.002232422,0,0.998590936,0.999997162,0.579812207,0.328638498
6037195710,4487,34.0747292,-118.2686024,Los Angeles,0.491889985,0.002073201,0,0.998590936,0.999997162,0.55399061,0.328638498
6037195720,2000,34.0737627,-118.2633783,Los Angeles,0.398869427,0.002289339,0,0.998590936,0.999997162,0.592723005,0.328638498
6037195802,2691,34.0756705,-118.2776959,Los Angeles,0.287182991,0.001990247,0,0.998590936,0.999997162,0.54342723,0.328638498
6037195803,2634,34.0818094,-118.2769285,Los Angeles,0.424163838,0.001573425,0,0.998590936,0.999997162,0.42899061,0.328638498
6037195804,2533,34.0787744,-118.2728192,Los Angeles,0.679193353,0.00181678,0,0.998590936,0.999997162,0.501173709,0.328638498
6037195903,2008,34.0808128,-118.2824401,Los Angeles,0.365537393,0.00193615,0,0.998590936,0.999997162,0.530516432,0.328638498
6037197200,3909,34.0907632,-118.2343586,Los Angeles,1.422217815,0.001658618,0,0.998590936,0.999997162,0.458920188,0.328638498
6037197300,4052,34.0811373,-118.2520467,Los Angeles,0.169563133,0.001573425,0,0.998590936,0.999997162,0.42899061,0.328638498
6037197420,3564,34.0832,-118.2571856,Los Angeles,0.246027357,0.004867659,9.24E-05,0.998590936,0.999997162,0.827464789,0.945422535
6037197500,3914,34.0726632,-118.2572428,Los Angeles,0.47367734,0.005083927,9.24E-05,0.998590936,0.999997162,0.834507042,0.945422535
6037197600,2166,34.0683315,-118.2519864,Los Angeles,0.281295644,0.005610798,9.24E-05,0.998590936,0.999997162,0.867370892,0.945422535
6037197700,5332,34.0685435,-118.2457754,Los Angeles,0.127097452,0.004678397,0,0.998590936,0.999997162,0.814553991,0.328638498
6037199000,5391,34.0800585,-118.2197131,Los Angeles,0.321098769,0.003575847,0,0.998590936,0.999997162,0.758215962,0.328638498
6037199120,4511,34.0700703,-118.1996896,Los Angeles,0.487882759,0.002807633,0,0.998590936,0.999997162,0.665492958,0.328638498
6037199201,3660,34.0762204,-118.211907,Los Angeles,0.381788374,0.003173757,0,0.998590936,0.999997162,0.70657277,0.328638498
6037199202,3155,34.0812835,-118.2032952,Los Angeles,0.817855084,0.002990572,0,0.998590936,0.999997162,0.685446009,0.328638498
6037199300,4202,34.0941911,-118.2003961,Los Angeles,0.757818991,0.002961505,0,0.998590936,0.999997162,0.680751174,0.328638498
6037199400,4759,34.0896162,-118.2093313,Los Angeles,0.583578579,0.003372683,0,0.998590936,0.999997162,0.735915493,0.328638498
6037199700,3063,34.0678503,-118.2202429,Los Angeles,0.173939489,0.003380034,0,0.998590936,0.999997162,0.738262911,0.328638498
6037199800,5828,34.0706563,-118.2103403,Los Angeles,0.608927804,0.003070893,0,0.998590936,0.999997162,0.693661972,0.328638498
6037199900,2692,34.0650794,-118.2115758,Los Angeles,0.213313366,0.002988282,0,0.998590936,0.999997162,0.6842723,0.328638498
6037201301,4498,34.0882239,-118.1878082,Los Angeles,0.663083363,0.003277526,0,0.998590936,0.999997162,0.723004695,0.328638498
6037201401,4693,34.078195,-118.1854971,Los Angeles,0.461228437,0.003130753,0,0.998590936,0.999997162,0.701877934,0.328638498
6037201402,4995,34.0689106,-118.1877681,Los Angeles,0.55156059,0.003213028,0,0.998590936,0.999997162,0.715375587,0.328638498
6037201501,5367,34.0865636,-118.1646555,Los Angeles,1.018261895,0.003156016,0,0.998590936,0.999997162,0.704225352,0.328638498
6037201601,2323,34.0726971,-118.1774624,Los Angeles,0.499832135,0.003349538,0,0.998590936,0.999997162,0.734741784,0.328638498
6037201602,2960,34.07715,-118.1678921,Los Angeles,0.445141308,0.003550694,0,0.998590936,0.999997162,0.755868545,0.328638498
6037201700,5514,34.0674315,-118.1708887,Los Angeles,0.207152084,0.003213028,0,0.998590936,0.999997162,0.715375587,0.328638498
6037203100,4498,34.059079,-118.1964766,Los Angeles,0.340349068,0.00333168,0,0.998590936,0.999997162,0.731220657,0.328638498
6037203200,5695,34.0526028,-118.1968646,Los Angeles,0.476907031,0.003597236,0,0.998590936,0.999997162,0.761737089,0.328638498
6037203300,2000,34.0588723,-118.2077883,Los Angeles,0.137611428,0.003433924,0,0.998590936,0.999997162,0.742957746,0.328638498
6037203500,2907,34.057226,-118.2185819,Los Angeles,0.541976838,0.004734714,9.24E-05,0.998590936,0.999997162,0.818075117,0.945422535
6037203600,5276,34.0513395,-118.2095139,Los Angeles,0.509285205,0.003968682,9.24E-05,0.998590936,0.999997162,0.781690141,0.945422535
6037203720,4072,34.0468935,-118.2031501,Los Angeles,0.574184167,0.004041574,9.24E-05,0.998590936,0.999997162,0.786384977,0.945422535
6037203900,3353,34.0333782,-118.1944844,Los Angeles,2.024384005,0.004253507,9.24E-05,0.998590936,0.999997162,0.80399061,0.945422535
6037204120,2971,34.0338905,-118.201168,Los Angeles,1.618829964,0.004284074,9.24E-05,0.998590936,0.999997162,0.806338028,0.945422535
6037204200,3657,34.0436195,-118.2050757,Los Angeles,0.528474654,0.006506126,9.24E-05,0.998590936,0.999997162,0.901408451,0.945422535
6037204300,5445,34.0387492,-118.2078724,Los Angeles,0.901607725,0.005244236,9.24E-05,0.998590936,0.999997162,0.845070423,0.945422535
6037204410,2575,34.0461881,-118.2152707,Los Angeles,0.531671913,0.004832517,9.24E-05,0.998590936,0.999997162,0.825117371,0.945422535
6037204420,3154,34.0445316,-118.2116197,Los Angeles,0.322516967,0.019623427,0,0.998590936,0.999997162,0.984741784,0.328638498
6037204600,4080,34.0366414,-118.2158297,Los Angeles,0.406572699,0.001723893,0,0.998590936,0.999997162,0.478873239,0.328638498
6037204700,5510,34.0309821,-118.2124515,Los Angeles,0.773603984,0.002266791,2.17E-05,0.998590936,0.999997162,0.588028169,0.828051643
6037204810,5277,34.0285553,-118.2030018,Los Angeles,1.427041485,0.001939178,0,0.998590936,0.999997162,0.53286385,0.328638498
6037204820,2241,34.0238161,-118.2058412,Los Angeles,0.885628503,0.002490288,2.17E-05,0.998590936,0.999997162,0.623239437,0.828051643
6037204910,3341,34.0248828,-118.1955701,Los Angeles,1.345421553,0.006399609,0,0.998590936,0.999997162,0.897887324,0.328638498
6037204920,2751,34.0175004,-118.1974975,Los Angeles,0.741972301,0.005944188,0,0.998590936,0.999997162,0.884976526,0.328638498
6037205110,3904,34.0245059,-118.2142985,Los Angeles,1.231373252,0.005297936,0,0.998590936,0.999997162,0.848591549,0.328638498
6037205120,3548,34.0187546,-118.2117956,Los Angeles,0.67933789,0.005318999,0,0.998590936,0.999997162,0.852112676,0.328638498
6037206010,4121,34.06898,-118.2302769,Los Angeles,0.126244126,0.003043423,0,0.998590936,0.999997162,0.691314554,0.328638498
6037206031,4131,34.0320283,-118.2331623,Los Angeles,0.362140098,0.001905241,0,0.998590936,0.999997162,0.519953052,0.328638498
6037206032,5687,34.046259,-118.2246242,Los Angeles,0.541565925,0.002179959,0,0.998590936,0.999997162,0.570422535,0.328638498
6037206050,2031,34.0299036,-118.2244531,Los Angeles,0.58439923,0.004745865,0,0.998590936,0.999997162,0.819248826,0.328638498
6037206200,4001,34.046994,-118.2415978,Los Angeles,0.238141641,0.008341696,0,0.998590936,0.999997162,0.933098592,0.328638498
6037206300,6103,34.0411108,-118.2432134,Los Angeles,0.441420811,0.008548414,0,0.998590936,0.999997162,0.937793427,0.328638498
6037207101,3717,34.0612027,-118.2448177,Los Angeles,0.330176347,0.009326351,0.001391304,0.998590936,0.999997162,0.95657277,0.998826291
6037207102,2926,34.0592851,-118.2395097,Los Angeles,0.181722696,0.00510816,0,0.998590936,0.999997162,0.835680751,0.328638498
6037207103,2393,34.0644824,-118.2392725,Los Angeles,0.216977418,0.001705553,0,0.998590936,0.999997162,0.476525822,0.328638498
6037207301,4911,34.0465369,-118.2516175,Los Angeles,0.129317613,0.001142989,0,0.998590936,0.999997162,0.313380282,0.328638498
6037207302,4806,34.04755,-118.2477263,Los Angeles,0.186010061,0.003246779,0,0.998590936,0.999997162,0.719483568,0.328638498
6037207400,1539,34.0561941,-118.2466502,Los Angeles,0.130294589,0.005546041,0,0.998590936,0.999997162,0.865023474,0.328638498
6037207502,2888,34.052707,-118.253084,Los Angeles,0.023623788,0.005349641,0,0.998590936,0.999997162,0.853286385,0.328638498
6037208000,7508,34.0625684,-118.2560631,Los Angeles,0.36744466,0.002393604,0,0.998590936,0.999997162,0.604460094,0.328638498
6037208301,2148,34.0619781,-118.2658492,Los Angeles,0.171537961,0.001391979,0,0.998590936,0.999997162,0.38028169,0.328638498
6037208302,5269,34.0634788,-118.2624816,Los Angeles,0.510424016,0.001947551,0,0.998590936,0.999997162,0.535211268,0.328638498
6037208401,4765,34.0637659,-118.2691298,Los Angeles,0.223807223,0.003329684,0,0.998590936,0.999997162,0.730046948,0.328638498
6037208402,2896,34.0683668,-118.266009,Los Angeles,0.061504819,0.003385505,0,0.998590936,0.999997162,0.73943662,0.328638498
6037208502,4364,34.066049,-118.2741645,Los Angeles,0.340319525,0.00562096,0,0.998590936,0.999997162,0.868544601,0.328638498
6037208610,4351,34.072159,-118.2817725,Los Angeles,0.153910356,0.002557158,0,0.998590936,0.999997162,0.632629108,0.328638498
6037208620,4446,34.069709,-118.2779829,Los Angeles,0.357086465,0.197383081,0,0.998590936,0.999997162,1,0.328638498
6037208720,4319,34.0627628,-118.2811045,Los Angeles,0.256443383,0.004126563,0,0.998590936,0.999997162,0.79342723,0.328638498
6037208801,3027,34.059675,-118.2770843,Los Angeles,0.229869863,0.004161008,0,0.998590936,0.999997162,0.796948357,0.328638498
6037208802,3069,34.0621454,-118.2786688,Los Angeles,0.206183901,0.003996417,0,0.998590936,0.999997162,0.784037559,0.328638498
6037208902,2692,34.0564462,-118.2723721,Los Angeles,0.261432211,0.003108987,0,0.998590936,0.999997162,0.698356808,0.328638498
6037208903,4345,34.0597996,-118.2733596,Los Angeles,0.296659385,0.004025483,0,0.998590936,0.999997162,0.785211268,0.328638498
6037208904,3978,34.0595681,-118.2700929,Los Angeles,0.3206035,0.008196159,0,0.998590936,0.999997162,0.928403756,0.328638498
6037209102,5950,34.0551862,-118.2675212,Los Angeles,0.043894491,0.003298368,0.000253627,0.998590936,0.999997162,0.724178404,0.985915493
6037209103,3679,34.05711,-118.2640302,Los Angeles,0.343513904,0.002262905,1.87E-05,0.998590936,0.999997162,0.585680751,0.803403756
6037209104,2560,34.0591782,-118.2663761,Los Angeles,0.175763435,0.001825862,1.87E-05,0.998590936,0.999997162,0.503521127,0.803403756
6037209200,4545,34.0542091,-118.2610818,Los Angeles,0.295165406,0.002382211,1.87E-05,0.998590936,0.999997162,0.602112676,0.803403756
6037209300,4885,34.05073,-118.2683015,Los Angeles,0.023616254,0.001852056,1.87E-05,0.998590936,0.999997162,0.507042254,0.803403756
6037209401,4472,34.0567212,-118.2815247,Los Angeles,0.386420464,0.001752307,1.87E-05,0.998590936,0.999997162,0.484741784,0.803403756
6037209402,3963,34.0546619,-118.277221,Los Angeles,0.478630659,0.001540254,1.87E-05,0.998590936,0.999997162,0.420187793,0.803403756
6037209403,4148,34.0531328,-118.2738446,Los Angeles,0.361443997,0.002872584,0.000253627,0.998590936,0.999997162,0.670187793,0.985915493
6037209510,3076,34.0529626,-118.2819584,Los Angeles,0.036433723,0.001859069,1.87E-05,0.998590936,0.999997162,0.511737089,0.803403756
6037209520,2797,34.0505519,-118.2769503,Los Angeles,0.212790132,0.001689565,1.87E-05,0.998590936,0.999997162,0.470657277,0.803403756
6037209810,2594,34.0491173,-118.2823449,Los Angeles,0.322218429,0.003263234,0.000253627,0.998590936,0.999997162,0.720657277,0.985915493
6037209820,3073,34.0472132,-118.2782548,Los Angeles,0.445236186,0.002905804,0.000253627,0.998590936,0.999997162,0.672535211,0.985915493
6037210010,3561,34.046851,-118.2723121,Los Angeles,0.372822232,0.002500304,0.000253627,0.998590936,0.999997162,0.624413146,0.985915493
6037211120,5635,34.0652365,-118.2877775,Los Angeles,0.391644234,0.001514851,1.87E-05,0.998590936,0.999997162,0.410798122,0.803403756
6037211122,3163,34.0726794,-118.2892234,Los Angeles,0.243934859,0.001695781,1.87E-05,0.998590936,0.999997162,0.473004695,0.803403756
6037211201,2562,34.0745294,-118.2984693,Los Angeles,0.595982974,0.001464608,1.87E-05,0.998590936,0.999997162,0.397887324,0.803403756
6037211202,2239,34.0745209,-118.294113,Los Angeles,0.208282275,0.001675355,1.87E-05,0.998590936,0.999997162,0.468309859,0.803403756
6037211310,3873,34.0709091,-118.298493,Los Angeles,0.402364872,0.003088499,1.87E-05,0.998590936,0.999997162,0.697183099,0.803403756
6037211320,3337,34.0708715,-118.2941394,Los Angeles,0.261484013,0.00637654,0,0.998590936,0.999997162,0.896713615,0.328638498
6037211420,3573,34.0726364,-118.3029424,Los Angeles,0.400385837,0.00634558,0,0.998590936,0.999997162,0.894366197,0.328638498
6037211804,3221,34.0671619,-118.3066067,Los Angeles,0.390006838,0.003475718,1.87E-05,0.998590936,0.999997162,0.747652582,0.803403756
6037211921,2521,34.067232,-118.292902,Los Angeles,0.084823281,0.001984798,1.87E-05,0.998590936,0.999997162,0.542253521,0.803403756
6037211922,3269,34.0672221,-118.2953981,Los Angeles,0.017904981,0.001598343,1.87E-05,0.998590936,0.999997162,0.440140845,0.803403756
6037212203,2914,34.0597622,-118.2903562,Los Angeles,0.104790457,0.002239828,1.87E-05,0.998590936,0.999997162,0.580985915,0.803403756
6037212204,3584,34.0598252,-118.2865323,Los Angeles,0.323958831,0.001896455,1.87E-05,0.998590936,0.999997162,0.517605634,0.803403756
6037212304,1832,34.0598537,-118.2979144,Los Angeles,0.303231079,0.00172828,1.87E-05,0.998590936,0.999997162,0.481220657,0.803403756
6037212701,2276,34.0543037,-118.3193139,Los Angeles,0.304617721,0.001763501,1.87E-05,0.998590936,0.999997162,0.48943662,0.803403756
6037212800,3543,34.0518662,-118.3305985,Los Angeles,0.709429843,0.001103505,1.87E-05,0.998590936,0.999997162,0.295774648,0.803403756
6037212900,4067,34.0494541,-118.3215149,Los Angeles,0.74769824,0.001027451,1.87E-05,0.998590936,0.999997162,0.273474178,0.803403756
6037213100,3014,34.0506364,-118.3126928,Los Angeles,0.377158105,0.001575211,1.87E-05,0.998590936,0.999997162,0.431924883,0.803403756
6037213201,3932,34.0526559,-118.3045301,Los Angeles,0.061417048,0.001347241,1.87E-05,0.998590936,0.999997162,0.372065728,0.803403756
6037213202,3942,34.0490294,-118.3045035,Los Angeles,0.323123432,0.001478728,0,0.998590936,0.999997162,0.400234742,0.328638498
6037213310,3015,34.0508743,-118.2978915,Los Angeles,0.09152476,0.001672551,0,0.998590936,0.999997162,0.46713615,0.328638498
6037213320,2469,34.050883,-118.2937,Los Angeles,0.213568802,0.001495828,0,0.998590936,0.999997162,0.403755869,0.328638498
6037213401,4859,34.0537069,-118.2879026,Los Angeles,0.270689631,0.002368027,0,0.998590936,0.999997162,0.598591549,0.328638498
6037213402,4857,34.0498405,-118.2878882,Los Angeles,0.309335999,0.001964003,0,0.998590936,0.999997162,0.539906103,0.328638498
6037216900,4886,34.0499363,-118.3631083,Los Angeles,0.281996603,0.003128518,0,0.998590936,0.999997162,0.700704225,0.328638498
6037217200,4156,34.049584,-118.3424594,Los Angeles,0.115229541,0.001777719,0,0.998590936,0.999997162,0.494131455,0.328638498
6037218110,3195,34.0443254,-118.3275531,Los Angeles,0.847400413,0.001909284,0,0.998590936,0.999997162,0.522887324,0.328638498
6037218120,4638,34.0435631,-118.3206759,Los Angeles,0.79157605,0.001909284,0,0.998590936,0.999997162,0.522887324,0.328638498
6037218210,3721,34.0427907,-118.3423056,Los Angeles,0.343829958,0.002522255,0,0.998590936,0.999997162,0.63028169,0.328638498
6037218220,3859,34.0434012,-118.3348919,Los Angeles,0.18498291,0.001092668,0,0.998590936,0.999997162,0.294600939,0.328638498
6037218300,5290,34.0427467,-118.3548171,Los Angeles,0.787555302,0.001789878,0,0.998590936,0.999997162,0.496478873,0.328638498
6037218400,4737,34.0369278,-118.3592342,Los Angeles,0.490576645,0.001510878,1.87E-05,0.998590936,0.999997162,0.408450704,0.803403756
6037218500,2641,34.0373844,-118.3505675,Los Angeles,0.560279752,0.001300055,0,0.998590936,0.999997162,0.355633803,0.328638498
6037218600,3148,34.0371852,-118.3427412,Los Angeles,0.295346405,0.00125587,0,0.998590936,0.999997162,0.342723005,0.328638498
6037218701,2324,34.0373889,-118.3333058,Los Angeles,0.620468189,0.001358955,0,0.998590936,0.999997162,0.374413146,0.328638498
6037218702,2056,34.0334074,-118.3337765,Los Angeles,1.020460148,0.00160678,0,0.998590936,0.999997162,0.441314554,0.328638498
6037218800,2752,34.0377797,-118.3230095,Los Angeles,1.307799951,0.00108764,0,0.998590936,0.999997162,0.292840376,0.328638498
6037218900,6149,34.0326941,-118.3230172,Los Angeles,1.506885901,0.00108764,0,0.998590936,0.999997162,0.292840376,0.328638498
6037219010,3027,34.0276144,-118.3229262,Los Angeles,1.214906092,0.001959895,0,0.998590936,0.999997162,0.538732394,0.328638498
6037219020,5411,34.0222083,-118.3226729,Los Angeles,1.168086566,0.004841237,0.000234956,0.998590936,0.999997162,0.82629108,0.968896714
6037219300,4239,34.0267587,-118.3318299,Los Angeles,0.463963644,0.006250206,0.000234956,0.998590936,0.999997162,0.892018779,0.968896714
6037219500,2084,34.0209191,-118.3405648,Los Angeles,0.457486776,0.002390389,0,0.998590936,0.999997162,0.603286385,0.328638498
6037219700,4507,34.0277561,-118.3490693,Los Angeles,0.356788134,0.002079819,0,0.998590936,0.999997162,0.556338028,0.328638498
6037219800,2861,34.029939,-118.3547601,Los Angeles,0.353379932,0.001647786,0,0.998590936,0.999997162,0.454225352,0.328638498
6037219901,4150,34.0297377,-118.3605226,Los Angeles,0.279797619,0.001663422,1.87E-05,0.998590936,0.999997162,0.461267606,0.803403756
6037219902,3809,34.02931,-118.368517,Los Angeles,0.6379197,0.001194543,1.87E-05,0.998590936,0.999997162,0.328638498,0.803403756
6037220000,4711,34.0278406,-118.3401928,Los Angeles,0.308087125,0.003323944,1.87E-05,0.998590936,0.999997162,0.726525822,0.803403756
6037220100,2415,34.0251238,-118.3651555,Los Angeles,0.602139516,0.00131676,1.87E-05,0.998590936,0.999997162,0.362676056,0.803403756
6037221110,3705,34.0457195,-118.2878287,Los Angeles,0.196341505,0.001479547,1.87E-05,0.998590936,0.999997162,0.40258216,0.803403756
6037221120,3197,34.0421001,-118.2878972,Los Angeles,0.271277184,0.001433987,0,0.998590936,0.999997162,0.393192488,0.328638498
6037221210,3165,34.0436623,-118.3028633,Los Angeles,0.860734448,0.001497357,0,0.998590936,0.999997162,0.404929577,0.328638498
6037221220,3376,34.0435737,-118.2960214,Los Angeles,0.607172829,0.001663638,0,0.998590936,0.999997162,0.463615023,0.328638498
6037221302,4373,34.0417457,-118.3114921,Los Angeles,0.443240376,0.001810941,0,0.998590936,0.999997162,0.5,0.328638498
6037221303,2806,34.0453825,-118.3084384,Los Angeles,0.330189372,0.001652559,0,0.998590936,0.999997162,0.455399061,0.328638498
6037221304,3656,34.045362,-118.3146461,Los Angeles,0.20376506,0.001880184,0,0.998590936,0.999997162,0.515258216,0.328638498
6037221401,3628,34.033886,-118.3132694,Los Angeles,0.70923275,0.001996221,0,0.998590936,0.999997162,0.544600939,0.328638498
6037221402,2851,34.0384431,-118.3090474,Los Angeles,0.437429786,0.001541521,1.87E-05,0.998590936,0.999997162,0.421361502,0.803403756
6037221500,3875,34.0348455,-118.3046372,Los Angeles,0.135201847,0.001638765,1.87E-05,0.998590936,0.999997162,0.453051643,0.803403756
6037221601,3141,34.0348166,-118.2959265,Los Angeles,0.158969289,0.001616794,1.87E-05,0.998590936,0.999997162,0.444835681,0.803403756
6037221602,3030,34.0384299,-118.2921024,Los Angeles,0.410513286,0.002222912,1.87E-05,0.998590936,0.999997162,0.578638498,0.803403756
6037221710,2833,34.0346981,-118.2876316,Los Angeles,0.428363031,0.002257042,1.87E-05,0.998590936,0.999997162,0.583333333,0.803403756
6037221810,2892,34.0306568,-118.2923015,Los Angeles,0.150294856,0.001942529,0,0.998590936,0.999997162,0.534037559,0.328638498
6037221820,2363,34.0304526,-118.2864985,Los Angeles,0.01227869,0.001917319,0,0.998590936,0.999997162,0.525821596,0.328638498
6037221900,4248,34.0267694,-118.2895621,Los Angeles,0.155461299,0.00176149,1.87E-05,0.998590936,0.999997162,0.488262911,0.803403756
6037222001,3142,34.0281954,-118.3132805,Los Angeles,0.59873561,0.001954112,0,0.998590936,0.999997162,0.537558685,0.328638498
6037222002,5243,34.0218914,-118.3132782,Los Angeles,0.604743816,0.001899298,0,0.998590936,0.999997162,0.518779343,0.328638498
6037222100,4331,34.027317,-118.3023777,Los Angeles,0.571889884,0.002132123,0,0.998590936,0.999997162,0.563380282,0.328638498
6037222200,4016,34.0309167,-118.3024156,Los Angeles,0.603542875,0.001691239,0,0.998590936,0.999997162,0.471830986,0.328638498
6037222500,5120,34.0218497,-118.3045508,Los Angeles,0.478864229,0.001468265,0,0.998590936,0.999997162,0.399061033,0.328638498
6037222600,5549,34.0218424,-118.295871,Los Angeles,0.040156465,0.001921428,0,0.998590936,0.999997162,0.528169014,0.328638498
6037224010,2845,34.0367637,-118.2658977,Los Angeles,0.066693636,0.001757477,0,0.998590936,0.999997162,0.487089202,0.328638498
6037224020,2733,34.0304827,-118.2686568,Los Angeles,0.399707578,0.001460979,0,0.998590936,0.999997162,0.396713615,0.328638498
6037224200,2557,34.0406231,-118.2767157,Los Angeles,0.491079243,0.001589499,1.87E-05,0.998590936,0.999997162,0.435446009,0.803403756
6037224310,2422,34.044384,-118.2827213,Los Angeles,0.124306146,0.00151079,1.87E-05,0.998590936,0.999997162,0.407276995,0.803403756
6037224320,2972,34.0415884,-118.280853,Los Angeles,0.129357249,0.001582172,1.87E-05,0.998590936,0.999997162,0.433098592,0.803403756
6037224410,3194,34.0351392,-118.2799814,Los Angeles,0.310907009,0.00147934,1.87E-05,0.998590936,0.999997162,0.401408451,0.803403756
6037224420,2637,34.0316495,-118.2769037,Los Angeles,0.382492558,0.001609601,0,0.998590936,0.999997162,0.442488263,0.328638498
6037224600,3385,34.0222989,-118.2718023,Los Angeles,0.222199381,0.12183488,0.000660284,0.998590936,0.999997162,0.996478873,0.994131455
6037224700,6238,34.0262403,-118.280016,Los Angeles,0.192721209,0.005835533,3.36E-05,0.998590936,0.999997162,0.879107981,0.872652582
6037226001,2615,34.0244835,-118.2502739,Los Angeles,0.438185913,0.005632919,3.36E-05,0.998590936,0.999997162,0.86971831,0.872652582
6037226002,1820,34.0326196,-118.2477686,Los Angeles,0.630208473,0.003017187,3.36E-05,0.998590936,0.999997162,0.688967136,0.872652582
6037226410,3665,34.0241996,-118.2622815,Los Angeles,0.116517087,0.002426435,3.36E-05,0.998590936,0.999997162,0.60915493,0.872652582
6037226420,5531,34.0218419,-118.2570623,Los Angeles,0.427438136,0.002996457,3.36E-05,0.998590936,0.999997162,0.686619718,0.872652582
6037226700,7661,34.0173502,-118.2621294,Los Angeles,0.258383852,0.003011978,3.36E-05,0.998590936,0.999997162,0.687793427,0.872652582
6037227010,5705,34.0185256,-118.2469968,Los Angeles,0.376016666,0.003863978,3.36E-05,0.998590936,0.999997162,0.778169014,0.872652582
6037227020,3623,34.0157537,-118.251933,Los Angeles,0.448917998,0.003669693,3.36E-05,0.998590936,0.999997162,0.768779343,0.872652582
6037228100,5505,34.009617,-118.2439607,Los Angeles,0.56653265,0.002917702,3.36E-05,0.998590936,0.999997162,0.676056338,0.872652582
6037228210,4233,34.010412,-118.2534818,Los Angeles,0.333219407,0.002429115,3.36E-05,0.998590936,0.999997162,0.611502347,0.872652582
6037228220,4375,34.0060455,-118.2513193,Los Angeles,0.379455745,0.001785586,0,0.998590936,0.999997162,0.495305164,0.328638498
6037228310,4523,34.011351,-118.262416,Los Angeles,0.585351343,0.001173065,0,0.998590936,0.999997162,0.323943662,0.328638498
6037228320,3122,34.0078219,-118.2636361,Los Angeles,0.226619216,0.000724277,0,0.998590936,0.999997162,0.208920188,0.328638498
6037228410,3600,34.01374,-118.2691132,Los Angeles,0.816504683,0.001518685,0,0.998590936,0.999997162,0.414319249,0.328638498
6037228420,3304,34.0082598,-118.2718914,Los Angeles,0.577524606,0.001151309,0,0.998590936,0.999997162,0.314553991,0.328638498
6037228500,4869,34.0034919,-118.2690648,Los Angeles,0.390094712,0.001423336,0,0.998590936,0.999997162,0.39084507,0.328638498
6037228600,5301,34.0036935,-118.2608661,Los Angeles,0.165959046,0.001226801,0,0.998590936,0.999997162,0.335680751,0.328638498
6037228710,3982,33.9993679,-118.2542903,Los Angeles,0.301007446,0.001521518,0,0.998590936,0.999997162,0.415492958,0.328638498
6037228720,4825,33.999367,-118.2499406,Los Angeles,0.616336268,0.000729476,0,0.998590936,0.999997162,0.211267606,0.328638498
6037228800,5353,33.9992469,-118.2432565,Los Angeles,0.156913062,0.000731646,0,0.998590936,0.999997162,0.212441315,0.328638498
6037228900,2918,33.9920544,-118.2430143,Los Angeles,0.715043417,0.000606882,0,0.998590936,0.999997162,0.166666667,0.328638498
6037229100,5146,33.9921607,-118.2520958,Los Angeles,0.680492939,0.001003159,0,0.998590936,0.999997162,0.267605634,0.328638498
